India,594191000.0,490292000.0,360933000.0,331845000.0,308399000.0,359054000.0,282579000.0,497239000.0,518258000.0,406106000.0,431596000.0,367207000.0,326629000.0,333408000.0,377742000.0,372628000.0,407375000.0,590226000.0,583803000.0,694661000.0,867143000.0,685600000.0,819630000.0,656214000.0,677933000.0,661719000.0,768194000.0,766112000.0,813746000.0,692074000.0,687890000.0
Indonesia,181015000.0,143122000.0,140823000.0,155697000.0,96181000.0,87719000.0,112343000.0,88838000.0,113208000.0,97141000.0,112106000.0,99967000.0,103426000.0,95816000.0,116018000.0,121496000.0,134515000.0,158959000.0,171628000.0,178549000.0,166717000.0,156741000.0,157501000.0,134584000.0,126051000.0,113107000.0,114232000.0,108418000.0,93264000.0,96325000.0,89185000.0
Iran (Islamic Republic of),180000.0,0.0,0.0,0.0,552000.0,0.0,0.0,4190000.0,6199000.0,11278000.0,12218000.0,6254000.0,6194000.0,6550000.0,8257000.0,12699000.0,35432000.0,20664000.0,8530000.0,18498000.0,17608000.0,11368000.0,13373000.0,38010000.0,8623000.0,20578000.0,19392000.0,19848000.0,14000000.0,15000000.0,11442000.0
Iraq,,,,,,,,,,,,,,,,,,,,,,,,,,,181000.0,0.0,6000.0,9000.0,94000.0
Ireland,4902000.0,5541000.0,2988000.0,1026000.0,864000.0,736000.0,1520000.0,2545000.0,5852000.0,5823000.0,2244000.0,2919000.0,2533000.0,4829000.0,3406000.0,3806000.0,2390000.0,4226000.0,2562000.0,7993000.0,10707000.0,9716000.0,7430000.0,7182000.0,5552000.0,5756000.0,7015000.0,6775000.0,9617000.0,7191000.0,7736000.0
Israel,35000.0,25000.0,468000.0,367000.0,270000.0,246000.0,91000.0,89000.0,88000.0,131000.0,508000.0,317000.0,161000.0,383000.0,1292000.0,1638000.0,2039000.0,2591000.0,2010000.0,3057000.0,2371000.0,1638000.0,2949000.0,3108000.0,2225000.0,3089000.0,1800000.0,2460000.0,3095000.0,3254000.0,3225000.0
Italy,4918000.0,5741000.0,3693000.0,881000.0,1423000.0,1712000.0,2102000.0,1121000.0,1356000.0,3320000.0,2229000.0,2822000.0,2713000.0,4084000.0,3981000.0,5770000.0,10743000.0,8548000.0,7397000.0,9522000.0,11628000.0,5446000.0,6077000.0,5841000.0,6003000.0,6011000.0,6107000.0,7496000.0,7107000.0,4742000.0,5815000.0
Jamaica,50000.0,44000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245000.0,0.0,521000.0,295000.0,471000.0,200000.0,168000.0,446000.0,489000.0,932000.0,1607000.0,555000.0,1772000.0,2326000.0,2784000.0,1866000.0,2439000.0,4260000.0,3443000.0,3096000.0,3956000.0,1785000.0
Japan,3009000.0,3660000.0,3887000.0,4996000.0,5503000.0,7813000.0,7469000.0,8150000.0,9439000.0,11936000.0,11178000.0,9972000.0,11839000.0,13763000.0,16732000.0,20008000.0,27515000.0,33474000.0,37268000.0,50241000.0,60263000.0,64486000.0,69656000.0,75208000.0,85944000.0,108921000.0,129883000.0,142440000.0,137108000.0,154401000.0,189792000.0
Jordan,491000.0,3039000.0,655000.0,174000.0,1006000.0,395000.0,691000.0,214000.0,319000.0,639000.0,338000.0,408000.0,316000.0,1022000.0,461000.0,200000.0,291000.0,1305000.0,1744000.0,489000.0,1889000.0,1177000.0,1103000.0,2082000.0,8977000.0,19252000.0,18483000.0,22544000.0,22572000.0,20851000.0,33254000.0
Kazakhstan,,,,,,348000.0,447000.0,156000.0,10000.0,200000.0,228000.0,102000.0,288000.0,302000.0,364000.0,654000.0,706000.0,2180000.0,1680000.0,1000000.0,3833000.0,6122000.0,7194000.0,7387000.0,8513000.0,9486000.0,8886000.0,11782000.0,12205000.0,18971000.0,16987000.0
Kenya,276764000.0,274863000.0,297775000.0,347432000.0,302590000.0,373212000.0,396861000.0,410141000.0,627138000.0,459026000.0,461938000.0,448677000.0,500000000.0,481485000.0,463726000.0,566875000.0,661491000.0,934921000.0,894027000.0,1165137000.0,858250000.0,635621000.0,1218039000.0,685148000.0,792131000.0,1229238000.0,1424682000.0,1370491000.0,1113518000.0,1224063000.0,1192788000.0
Kiribati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000.0,,6000.0
